,Lista/Pacto,Partido,Votos,comuna,comuna_id,circ_electoral,circ_electoral_id,mesa,id_mesa,Porcentaje,Candidatos,Electo,,distrito
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,1M,73820001,"1,22%",28. JUAN CARLOS NUÑEZ FARIAS (H),,,22.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,1M,73820001,"1,22%",29. DAMARY DINELLY ARTEAGA MUÑOZ (M),,,22.0
3,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,0,ANGOL,2696,ANGOL,7382,1M,73820001,"0,00%",30. JOSE GREGORIO VEGA SALAS (H),,,22.0
4,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,1M,73820001,"1,22%",31. MARTIN ALFONSO HAURI JEREZ (H),,,22.0
0,XP.VAMOS POR CHILE,IND-RN,2,ANGOL,2696,ANGOL,7382,2M,73820002,"2,33%",1. RUTH HURTADO OLAVE (M),,**,22.0
1,XP.VAMOS POR CHILE,RN,6,ANGOL,2696,ANGOL,7382,2M,73820002,"6,98%",2. CRISTIAN GREENHILL SCHIFFERLI (H),,,22.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,6,ANGOL,2696,ANGOL,7382,2M,73820002,"6,98%",3. ISABEL QUIROZ LEPE (M),,,22.0
3,XP.VAMOS POR CHILE,UDI,25,ANGOL,2696,ANGOL,7382,2M,73820002,"29,07%",4. GONZALO ARENAS HODAR (H),,,22.0
4,XP.VAMOS POR CHILE,IND-EVOPOLI,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",5. GENNY FULGERI VENTURELLI (M),,,22.0
5,XP.VAMOS POR CHILE,UDI,5,ANGOL,2696,ANGOL,7382,2M,73820002,"5,81%",6. EDUARDO ANDRES CRETTON REBOLLEDO (H),,*,22.0
0,YB.LISTA DEL APRUEBO,IND-PPD,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",7. KATHERINA ELISABETH HIDALGO CAMPOS (M),,,22.0
1,YB.LISTA DEL APRUEBO,PR,2,ANGOL,2696,ANGOL,7382,2M,73820002,"2,33%",8. ALEX LORENS CASTILLO SALAMANCA (H),,,22.0
2,YB.LISTA DEL APRUEBO,IND-PDC,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",9. WALESKA  MORALES MORALES (M),,,22.0
3,YB.LISTA DEL APRUEBO,PDC,2,ANGOL,2696,ANGOL,7382,2M,73820002,"2,33%",10. FUAD  CHAHIN VALENZUELA (H),,*,22.0
4,YB.LISTA DEL APRUEBO,IND-PPD,4,ANGOL,2696,ANGOL,7382,2M,73820002,"4,65%",11. SOFIA DEL CARMEN PAINIQUEO TRAGNOLAO (M),,,22.0
0,YQ.APRUEBO DIGNIDAD,IND-IGUALDAD,2,ANGOL,2696,ANGOL,7382,2M,73820002,"2,33%",12. HAYDEE ULLOA BRAVO (M),,,22.0
0,YX.CIUDADANOS CRISTIANOS,PCC,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",13. KAREN INIDIA CONA HUENCHULAF (M),,,22.0
1,YX.CIUDADANOS CRISTIANOS,IND-PCC,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",14. MATIAS ISAAC SANHUEZA FERNANDEZ (H),,,22.0
2,YX.CIUDADANOS CRISTIANOS,PCC,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",15. ESTRELLA CONSTANZA MEZA LAVANDERO (M),,,22.0
3,YX.CIUDADANOS CRISTIANOS,IND-PCC,2,ANGOL,2696,ANGOL,7382,2M,73820002,"2,33%",16. FELIPE ANDRES MARTINEZ REYES (H),,,22.0
0,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",17. ALEJANDRA DAMARIS DEPAOLI PLATTER (M),,,22.0
1,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",18. PABLO ANDRES TAPIA PINTO (H),,,22.0
2,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",19. LUZ ELIANA SANCHEZ LAGOS (M),,,22.0
3,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",20. OSCAR JAVIER SALAZAR ASTUDILLO (H),,,22.0
4,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",21. CRISTIAN ANDRES CORDOVA ARRIAGADA (H),,,22.0
0,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,6,ANGOL,2696,ANGOL,7382,2M,73820002,"6,98%",22. XIMENA MATZUNI SALGADO KUWAHARA (M),,,22.0
1,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",23. JOSE ALIRO HENRIQUEZ MORAGA (H),,,22.0
2,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,4,ANGOL,2696,ANGOL,7382,2M,73820002,"4,65%",24. MARIA ALEJANDRA RIVAS TRONCOSO (M),,,22.0
3,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",25. FELIPE SEBASTIAN VENEGAS ULLOA (H),,,22.0
4,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",26. BORIS JONATHAN SALAZAR LINCOLEO (H),,,22.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,4,ANGOL,2696,ANGOL,7382,2M,73820002,"4,65%",27. MARCELA ALICIA GUTIERREZ MELLA (M),,,22.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",28. JUAN CARLOS NUÑEZ FARIAS (H),,,22.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,2M,73820002,"1,16%",29. DAMARY DINELLY ARTEAGA MUÑOZ (M),,,22.0
3,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,5,ANGOL,2696,ANGOL,7382,2M,73820002,"5,81%",30. JOSE GREGORIO VEGA SALAS (H),,,22.0
4,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,0,ANGOL,2696,ANGOL,7382,2M,73820002,"0,00%",31. MARTIN ALFONSO HAURI JEREZ (H),,,22.0
0,XP.VAMOS POR CHILE,IND-RN,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",1. RUTH HURTADO OLAVE (M),,**,22.0
1,XP.VAMOS POR CHILE,RN,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",2. CRISTIAN GREENHILL SCHIFFERLI (H),,,22.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,5,ANGOL,2696,ANGOL,7382,3M,73820003,"6,41%",3. ISABEL QUIROZ LEPE (M),,,22.0
3,XP.VAMOS POR CHILE,UDI,16,ANGOL,2696,ANGOL,7382,3M,73820003,"20,51%",4. GONZALO ARENAS HODAR (H),,,22.0
4,XP.VAMOS POR CHILE,IND-EVOPOLI,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",5. GENNY FULGERI VENTURELLI (M),,,22.0
5,XP.VAMOS POR CHILE,UDI,4,ANGOL,2696,ANGOL,7382,3M,73820003,"5,13%",6. EDUARDO ANDRES CRETTON REBOLLEDO (H),,*,22.0
0,YB.LISTA DEL APRUEBO,IND-PPD,3,ANGOL,2696,ANGOL,7382,3M,73820003,"3,85%",7. KATHERINA ELISABETH HIDALGO CAMPOS (M),,,22.0
1,YB.LISTA DEL APRUEBO,PR,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",8. ALEX LORENS CASTILLO SALAMANCA (H),,,22.0
2,YB.LISTA DEL APRUEBO,IND-PDC,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",9. WALESKA  MORALES MORALES (M),,,22.0
3,YB.LISTA DEL APRUEBO,PDC,9,ANGOL,2696,ANGOL,7382,3M,73820003,"11,54%",10. FUAD  CHAHIN VALENZUELA (H),,*,22.0
4,YB.LISTA DEL APRUEBO,IND-PPD,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",11. SOFIA DEL CARMEN PAINIQUEO TRAGNOLAO (M),,,22.0
0,YQ.APRUEBO DIGNIDAD,IND-IGUALDAD,3,ANGOL,2696,ANGOL,7382,3M,73820003,"3,85%",12. HAYDEE ULLOA BRAVO (M),,,22.0
0,YX.CIUDADANOS CRISTIANOS,PCC,5,ANGOL,2696,ANGOL,7382,3M,73820003,"6,41%",13. KAREN INIDIA CONA HUENCHULAF (M),,,22.0
1,YX.CIUDADANOS CRISTIANOS,IND-PCC,0,ANGOL,2696,ANGOL,7382,3M,73820003,"0,00%",14. MATIAS ISAAC SANHUEZA FERNANDEZ (H),,,22.0
2,YX.CIUDADANOS CRISTIANOS,PCC,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",15. ESTRELLA CONSTANZA MEZA LAVANDERO (M),,,22.0
3,YX.CIUDADANOS CRISTIANOS,IND-PCC,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",16. FELIPE ANDRES MARTINEZ REYES (H),,,22.0
0,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",17. ALEJANDRA DAMARIS DEPAOLI PLATTER (M),,,22.0
1,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",18. PABLO ANDRES TAPIA PINTO (H),,,22.0
2,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,3M,73820003,"0,00%",19. LUZ ELIANA SANCHEZ LAGOS (M),,,22.0
3,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",20. OSCAR JAVIER SALAZAR ASTUDILLO (H),,,22.0
4,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,3M,73820003,"0,00%",21. CRISTIAN ANDRES CORDOVA ARRIAGADA (H),,,22.0
0,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,4,ANGOL,2696,ANGOL,7382,3M,73820003,"5,13%",22. XIMENA MATZUNI SALGADO KUWAHARA (M),,,22.0
1,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,0,ANGOL,2696,ANGOL,7382,3M,73820003,"0,00%",23. JOSE ALIRO HENRIQUEZ MORAGA (H),,,22.0
2,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,0,ANGOL,2696,ANGOL,7382,3M,73820003,"0,00%",24. MARIA ALEJANDRA RIVAS TRONCOSO (M),,,22.0
3,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,3,ANGOL,2696,ANGOL,7382,3M,73820003,"3,85%",25. FELIPE SEBASTIAN VENEGAS ULLOA (H),,,22.0
4,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",26. BORIS JONATHAN SALAZAR LINCOLEO (H),,,22.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,4,ANGOL,2696,ANGOL,7382,3M,73820003,"5,13%",27. MARCELA ALICIA GUTIERREZ MELLA (M),,,22.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",28. JUAN CARLOS NUÑEZ FARIAS (H),,,22.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",29. DAMARY DINELLY ARTEAGA MUÑOZ (M),,,22.0
3,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,3M,73820003,"1,28%",30. JOSE GREGORIO VEGA SALAS (H),,,22.0
4,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,2,ANGOL,2696,ANGOL,7382,3M,73820003,"2,56%",31. MARTIN ALFONSO HAURI JEREZ (H),,,22.0
0,XP.VAMOS POR CHILE,IND-RN,6,ANGOL,2696,ANGOL,7382,4M,73820004,"8,00%",1. RUTH HURTADO OLAVE (M),,**,22.0
1,XP.VAMOS POR CHILE,RN,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",2. CRISTIAN GREENHILL SCHIFFERLI (H),,,22.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,4,ANGOL,2696,ANGOL,7382,4M,73820004,"5,33%",3. ISABEL QUIROZ LEPE (M),,,22.0
3,XP.VAMOS POR CHILE,UDI,20,ANGOL,2696,ANGOL,7382,4M,73820004,"26,67%",4. GONZALO ARENAS HODAR (H),,,22.0
4,XP.VAMOS POR CHILE,IND-EVOPOLI,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",5. GENNY FULGERI VENTURELLI (M),,,22.0
5,XP.VAMOS POR CHILE,UDI,5,ANGOL,2696,ANGOL,7382,4M,73820004,"6,67%",6. EDUARDO ANDRES CRETTON REBOLLEDO (H),,*,22.0
0,YB.LISTA DEL APRUEBO,IND-PPD,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",7. KATHERINA ELISABETH HIDALGO CAMPOS (M),,,22.0
1,YB.LISTA DEL APRUEBO,PR,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",8. ALEX LORENS CASTILLO SALAMANCA (H),,,22.0
2,YB.LISTA DEL APRUEBO,IND-PDC,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",9. WALESKA  MORALES MORALES (M),,,22.0
3,YB.LISTA DEL APRUEBO,PDC,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",10. FUAD  CHAHIN VALENZUELA (H),,*,22.0
4,YB.LISTA DEL APRUEBO,IND-PPD,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",11. SOFIA DEL CARMEN PAINIQUEO TRAGNOLAO (M),,,22.0
0,YQ.APRUEBO DIGNIDAD,IND-IGUALDAD,8,ANGOL,2696,ANGOL,7382,4M,73820004,"10,67%",12. HAYDEE ULLOA BRAVO (M),,,22.0
0,YX.CIUDADANOS CRISTIANOS,PCC,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",13. KAREN INIDIA CONA HUENCHULAF (M),,,22.0
1,YX.CIUDADANOS CRISTIANOS,IND-PCC,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",14. MATIAS ISAAC SANHUEZA FERNANDEZ (H),,,22.0
2,YX.CIUDADANOS CRISTIANOS,PCC,4,ANGOL,2696,ANGOL,7382,4M,73820004,"5,33%",15. ESTRELLA CONSTANZA MEZA LAVANDERO (M),,,22.0
3,YX.CIUDADANOS CRISTIANOS,IND-PCC,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",16. FELIPE ANDRES MARTINEZ REYES (H),,,22.0
0,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",17. ALEJANDRA DAMARIS DEPAOLI PLATTER (M),,,22.0
1,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",18. PABLO ANDRES TAPIA PINTO (H),,,22.0
2,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",19. LUZ ELIANA SANCHEZ LAGOS (M),,,22.0
3,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",20. OSCAR JAVIER SALAZAR ASTUDILLO (H),,,22.0
4,ZE.MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",21. CRISTIAN ANDRES CORDOVA ARRIAGADA (H),,,22.0
0,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,3,ANGOL,2696,ANGOL,7382,4M,73820004,"4,00%",22. XIMENA MATZUNI SALGADO KUWAHARA (M),,,22.0
1,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",23. JOSE ALIRO HENRIQUEZ MORAGA (H),,,22.0
2,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",24. MARIA ALEJANDRA RIVAS TRONCOSO (M),,,22.0
3,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",25. FELIPE SEBASTIAN VENEGAS ULLOA (H),,,22.0
4,ZK.ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",26. BORIS JONATHAN SALAZAR LINCOLEO (H),,,22.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,0,ANGOL,2696,ANGOL,7382,4M,73820004,"0,00%",27. MARCELA ALICIA GUTIERREZ MELLA (M),,,22.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",28. JUAN CARLOS NUÑEZ FARIAS (H),,,22.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,1,ANGOL,2696,ANGOL,7382,4M,73820004,"1,33%",29. DAMARY DINELLY ARTEAGA MUÑOZ (M),,,22.0
3,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",30. JOSE GREGORIO VEGA SALAS (H),,,22.0
4,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),IND,2,ANGOL,2696,ANGOL,7382,4M,73820004,"2,67%",31. MARTIN ALFONSO HAURI JEREZ (H),,,22.0
0,XP.VAMOS POR CHILE,IND-RN,6,ANGOL,2696,ANGOL,7382,5M,73820005,"6,74%",1. RUTH HURTADO OLAVE (M),,**,22.0
1,XP.VAMOS POR CHILE,RN,1,ANGOL,2696,ANGOL,7382,5M,73820005,"1,12%",2. CRISTIAN GREENHILL SCHIFFERLI (H),,,22.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,5,ANGOL,2696,ANGOL,7382,5M,73820005,"5,62%",3. ISABEL QUIROZ LEPE (M),,,22.0
3,XP.VAMOS POR CHILE,UDI,21,ANGOL,2696,ANGOL,7382,5M,73820005,"23,60%",4. GONZALO ARENAS HODAR (H),,,22.0
4,XP.VAMOS POR CHILE,IND-EVOPOLI,1,ANGOL,2696,ANGOL,7382,5M,73820005,"1,12%",5. GENNY FULGERI VENTURELLI (M),,,22.0
5,XP.VAMOS POR CHILE,UDI,2,ANGOL,2696,ANGOL,7382,5M,73820005,"2,25%",6. EDUARDO ANDRES CRETTON REBOLLEDO (H),,*,22.0
0,YB.LISTA DEL APRUEBO,IND-PPD,2,ANGOL,2696,ANGOL,7382,5M,73820005,"2,25%",7. KATHERINA ELISABETH HIDALGO CAMPOS (M),,,22.0
1,YB.LISTA DEL APRUEBO,PR,0,ANGOL,2696,ANGOL,7382,5M,73820005,"0,00%",8. ALEX LORENS CASTILLO SALAMANCA (H),,,22.0
2,YB.LISTA DEL APRUEBO,IND-PDC,1,ANGOL,2696,ANGOL,7382,5M,73820005,"1,12%",9. WALESKA  MORALES MORALES (M),,,22.0
3,YB.LISTA DEL APRUEBO,PDC,7,ANGOL,2696,ANGOL,7382,5M,73820005,"7,87%",10. FUAD  CHAHIN VALENZUELA (H),,*,22.0
4,YB.LISTA DEL APRUEBO,IND-PPD,3,ANGOL,2696,ANGOL,7382,5M,73820005,"3,37%",11. SOFIA DEL CARMEN PAINIQUEO TRAGNOLAO (M),,,22.0
0,YQ.APRUEBO DIGNIDAD,IND-IGUALDAD,3,ANGOL,2696,ANGOL,7382,5M,73820005,"3,37%",12. HAYDEE ULLOA BRAVO (M),,,22.0
0,YX.CIUDADANOS CRISTIANOS,PCC,1,ANGOL,2696,ANGOL,7382,5M,73820005,"1,12%",13. KAREN INIDIA CONA HUENCHULAF (M),,,22.0
1,YX.CIUDADANOS CRISTIANOS,IND-PCC,2,ANGOL,2696,ANGOL,7382,5M,73820005,"2,25%",14. MATIAS ISAAC SANHUEZA FERNANDEZ (H),,,22.0
2,YX.CIUDADANOS CRISTIANOS,PCC,1,ANGOL,2696,ANGOL,7382,5M,73820005,"1,12%",15. ESTRELLA CONSTANZA MEZA LAVANDERO (M),,,22.0
3,YX.CIUDADANOS CRISTIANOS,IND-PCC,4,ANGOL,2696,ANGOL,7382,5M,73820005,"4,49%",16. FELIPE ANDRES MARTINEZ REYES (H),,,22.0
